anchor_cell	prox_cell	distance	angle	idx_bin	idx	anchor_cell_ct	prox_cell_ct	sample
TMA2_fkjdeapb-1	TMA2_fkglhcgc-1	98.8940560295222	100.671789254645	2	1	Tumor2	Tumor2	UPN224
TMA2_fkkihefp-1	TMA2_fkglhcgc-1	72.8602681065354	302.034688052983	6	1	Tumor2	Tumor2	UPN224
TMA2_fkkkplbo-1	TMA2_fkglhcgc-1	84.1015271432592	20.9254521619266	0	1	Tumor2	Tumor2	UPN224
TMA2_bklhlibn-1	TMA2_fkhbfpom-1	77.4727444928817	229.074155419278	5	1	Tumor2	Tumor1	UPN224
TMA2_fkgggldp-1	TMA2_fkhbfpom-1	92.0887602097326	190.924447958937	4	1	Tumor1	Tumor1	UPN224
TMA2_fkhbnoin-1	TMA2_fkhbfpom-1	22.798373198613	64.9058595630432	1	1	Tumor3	Tumor1	UPN224
TMA2_fkhgnfek-1	TMA2_fkhbfpom-1	88.3995758644131	285.172014541749	6	1	Tumor1	Tumor1	UPN224
TMA2_fkhbfpom-1	TMA2_fkhbnoin-1	22.798373198613	244.905859563043	5	1	Tumor1	Tumor3	UPN224
TMA2_fkglhcgc-1	TMA2_fkhenhnn-1	69.2919815141961	86.5313066713813	1	1	Tumor2	Tumor1	UPN224
TMA2_fkkihefp-1	TMA2_fkhenhnn-1	43.4741709638348	9.79959501727143	0	1	Tumor2	Tumor1	UPN224
TMA2_bklhlgnh-1	TMA2_fkhfjijk-1	54.4715492899273	153.568167873765	3	1	Tumor1	F3	UPN224
TMA2_bklhlibn-1	TMA2_fkhfjijk-1	63.8111578476081	123.617838636266	2	1	Tumor2	F3	UPN224
TMA2_fkhgnfek-1	TMA2_fkhfjijk-1	46.7043956840255	34.353961068892	0	1	Tumor1	F3	UPN224
TMA2_fpkcdjad-1	TMA2_fkhfjijk-1	62.0193377839759	163.205441476513	3	1	M2	F3	UPN224
TMA2_bklhlgnh-1	TMA2_fkhgnfek-1	87.3604071987185	181.382938407758	4	1	Tumor1	Tumor1	UPN224
TMA2_bklhlibn-1	TMA2_fkhgnfek-1	78.5912665458231	160.074921337941	3	1	Tumor2	Tumor1	UPN224
TMA2_fkhbfpom-1	TMA2_fkhgnfek-1	88.3995758644131	105.172014541749	2	1	Tumor1	Tumor1	UPN224
TMA2_fkhfjijk-1	TMA2_fkhgnfek-1	46.7043956840255	214.353961068892	4	1	F3	Tumor1	UPN224
TMA2_fkhllemj-1	TMA2_fkhlanap-1	23.9235225536207	219.848093810234	4	1	Tumor1	M2	UPN224
TMA2_fkigmjlh-1	TMA2_fkhlanap-1	76.7872324108471	68.014431264788	1	1	Tumor2	M2	UPN224
TMA2_fkilcgjb-1	TMA2_fkhlanap-1	48.1236306230988	127.195917946778	2	1	Tumor1	M2	UPN224
TMA2_fkhlanap-1	TMA2_fkhllemj-1	23.9235225536207	39.8480938102338	0	1	M2	Tumor1	UPN224
TMA2_fkjoknph-1	TMA2_fkhllemj-1	69.1925973022474	170.313138193433	3	1	Tumor1	Tumor1	UPN224
TMA2_fkljjilf-1	TMA2_fkhllemj-1	93.2866024660629	243.710429102006	5	1	M1	Tumor1	UPN224
TMA2_fklkogem-1	TMA2_fkhllemj-1	95.2310477848288	300.120635162038	6	1	Tumor1	Tumor1	UPN224
TMA2_fklkpdhn-1	TMA2_fkhllemj-1	86.1304520706985	283.769181058107	6	1	Tumor2	Tumor1	UPN224
TMA2_fkcelafa-1	TMA2_fkhpcenh-1	31.2548073084592	76.4952146373093	1	1	M2	Tumor3	UPN224
TMA2_fkcemaln-1	TMA2_fkhpcenh-1	37.9270121926375	60.9792127500602	1	1	M3	Tumor3	UPN224
TMA2_fkidjgpb-1	TMA2_fkhpcenh-1	57.8869575028606	312.957323696401	6	1	Tumor1	Tumor3	UPN224
TMA2_fkcemaln-1	TMA2_fkiaolej-1	69.8391291990755	193.29006467759	4	1	M3	Tumor1	UPN224
TMA2_fkcgcmoi-1	TMA2_fkiaolej-1	13.7740339560059	92.2225819201694	2	1	Tumor1	Tumor1	UPN224
TMA2_fkhpcenh-1	TMA2_fkiaolej-1	99.4084566141844	209.678069261546	4	1	Tumor3	Tumor1	UPN224
TMA2_fkinfbcf-1	TMA2_fkiaolej-1	72.7746474341053	266.509561390118	5	1	Olig2	Tumor1	UPN224
TMA2_fkcelafa-1	TMA2_fkidjgpb-1	79.5420461585329	113.839069377589	2	1	M2	Tumor1	UPN224
TMA2_fkcemaln-1	TMA2_fkidjgpb-1	78.4081262430148	105.571439224549	2	1	M3	Tumor1	UPN224
TMA2_fkhpcenh-1	TMA2_fkidjgpb-1	57.8869575028606	132.957323696401	2	1	Tumor3	Tumor1	UPN224
TMA2_fkinfbcf-1	TMA2_fkidjgpb-1	46.5225201699681	24.0308741091536	0	1	Olig2	Tumor1	UPN224
TMA2_fkjcbjnh-1	TMA2_fkidjgpb-1	32.4002277660606	283.851533856962	6	1	M2	Tumor1	UPN224
TMA2_fkbccgkg-1	TMA2_fkigmjlh-1	97.175835525811	80.3327398564047	1	1	Tumor1	Tumor2	UPN224
TMA2_fkhlanap-1	TMA2_fkigmjlh-1	76.7872324108471	248.014431264788	5	1	M2	Tumor2	UPN224
TMA2_fkhllemj-1	TMA2_fkigmjlh-1	98.5270497025388	241.433004967334	5	1	Tumor1	Tumor2	UPN224
TMA2_fkijaknj-1	TMA2_fkigmjlh-1	85.6321102782097	142.2612946192	3	1	Tumor2	Tumor2	UPN224
TMA2_fkilcgjb-1	TMA2_fkigmjlh-1	66.5268962935326	209.608638885758	4	1	Tumor1	Tumor2	UPN224
TMA2_fkamhfdd-1	TMA2_fkijaknj-1	61.2816654251545	117.8930464731	2	1	Tumor3	Tumor2	UPN224
TMA2_fkbccgkg-1	TMA2_fkijaknj-1	94.5747794368309	27.3048464823138	0	1	Tumor1	Tumor2	UPN224
TMA2_fkbgiack-1	TMA2_fkijaknj-1	62.4215335383046	92.8606147190142	2	1	Tumor1	Tumor2	UPN224
TMA2_fkigmjlh-1	TMA2_fkijaknj-1	85.6321102782097	322.2612946192	7	1	Tumor2	Tumor2	UPN224
TMA2_fkilcgjb-1	TMA2_fkijaknj-1	85.8515252646031	276.607643232803	6	1	Tumor1	Tumor2	UPN224
TMA2_fkhlanap-1	TMA2_fkilcgjb-1	48.1236306230988	307.195917946778	6	1	M2	Tumor1	UPN224
TMA2_fkhllemj-1	TMA2_fkilcgjb-1	54.7244459637392	281.302713804989	6	1	Tumor1	Tumor1	UPN224
TMA2_fkigmjlh-1	TMA2_fkilcgjb-1	66.5268962935326	29.6086388857578	0	1	Tumor2	Tumor1	UPN224
TMA2_fkijaknj-1	TMA2_fkilcgjb-1	85.8515252646031	96.6076432328034	2	1	Tumor2	Tumor1	UPN224
TMA2_fkjoknph-1	TMA2_fkilcgjb-1	71.2020179808136	216.168288230107	4	1	Tumor1	Tumor1	UPN224
TMA2_fkcelafa-1	TMA2_fkinfbcf-1	92.0136201562056	144.210384140975	3	1	M2	Olig2	UPN224
TMA2_fkcemaln-1	TMA2_fkinfbcf-1	85.0819967378501	138.312775462551	3	1	M3	Olig2	UPN224
TMA2_fkcgcmoi-1	TMA2_fkinfbcf-1	86.4911345255055	87.4179122831257	1	1	Tumor1	Olig2	UPN224
TMA2_fkhpcenh-1	TMA2_fkinfbcf-1	85.2188162724706	164.048651684386	3	1	Tumor3	Olig2	UPN224
TMA2_fkiaolej-1	TMA2_fkinfbcf-1	72.7746474341053	86.5095613901177	1	1	Tumor1	Olig2	UPN224
TMA2_fkidjgpb-1	TMA2_fkinfbcf-1	46.5225201699681	204.030874109154	4	1	Tumor1	Olig2	UPN224
TMA2_fkjcbjnh-1	TMA2_fkinfbcf-1	61.211956883787	235.428910664574	5	1	M2	Olig2	UPN224
TMA2_fkjcbjnh-1	TMA2_fkjakljf-1	49.1430330156509	101.070785562337	2	1	M2	Tumor1	UPN224
TMA2_fkidjgpb-1	TMA2_fkjcbjnh-1	32.4002277660606	103.851533856962	2	1	Tumor1	M2	UPN224
TMA2_fkinfbcf-1	TMA2_fkjcbjnh-1	61.211956883787	55.4289106645742	1	1	Olig2	M2	UPN224
TMA2_fkjakljf-1	TMA2_fkjcbjnh-1	49.1430330156509	281.070785562337	6	1	Tumor1	M2	UPN224
TMA2_bkkpkdfd-1	TMA2_fkjdeapb-1	52.5538169955465	79.7424817154764	1	1	Olig2	Tumor2	UPN224
TMA2_fkglhcgc-1	TMA2_fkjdeapb-1	98.8940560295222	280.671789254645	6	1	Tumor2	Tumor2	UPN224
TMA2_fkjdfibm-1	TMA2_fkjdeapb-1	40.4248716867801	3.69539606499285	0	1	Tumor3	Tumor2	UPN224
TMA2_fpfmhclj-1	TMA2_fkjdeapb-1	55.0563989348643	139.448419732653	3	1	Tumor3	Tumor2	UPN224
TMA2_bkkpkdfd-1	TMA2_fkjdfibm-1	58.0650089325467	122.247771818482	2	1	Olig2	Tumor3	UPN224
TMA2_fkjdeapb-1	TMA2_fkjdfibm-1	40.4248716867801	183.695396064993	4	1	Tumor2	Tumor3	UPN224
TMA2_fkjdjmco-1	TMA2_fkjdfibm-1	51.0198844778861	77.8443490657469	1	1	F3	Tumor3	UPN224
TMA2_fkjepofd-1	TMA2_fkjdfibm-1	52.1691415807009	349.740144657595	7	1	Tumor1	Tumor3	UPN224
TMA2_bkkpkdfd-1	TMA2_fkjdjmco-1	41.73264547097	181.053886388528	4	1	Olig2	F3	UPN224
TMA2_fkjdfibm-1	TMA2_fkjdjmco-1	51.0198844778861	257.844349065747	5	1	Tumor3	F3	UPN224
TMA2_fkjepofd-1	TMA2_fkjdjmco-1	71.7533448665791	304.451814950249	6	1	Tumor1	F3	UPN224
TMA2_fpfeggip-1	TMA2_fkjdjmco-1	24.4722711165949	50.8984886192477	1	1	Tumor1	F3	UPN224
TMA2_bkldfoke-1	TMA2_fkjepofd-1	89.5654964331768	13.3654683869207	0	1	Tumor1	Tumor1	UPN224
TMA2_bklfckob-1	TMA2_fkjepofd-1	81.6578477425075	340.482655443587	7	1	Tumor1	Tumor1	UPN224
TMA2_fkjdeapb-1	TMA2_fkjepofd-1	91.9193040850402	175.828425151554	3	1	Tumor2	Tumor1	UPN224
TMA2_fkjdfibm-1	TMA2_fkjepofd-1	52.1691415807009	169.740144657595	3	1	Tumor3	Tumor1	UPN224
TMA2_fkjdjmco-1	TMA2_fkjepofd-1	71.7533448665791	124.451814950249	2	1	F3	Tumor1	UPN224
TMA2_fkkkplbo-1	TMA2_fkjepofd-1	60.6825157342341	274.908594345819	6	1	Tumor2	Tumor1	UPN224
TMA2_fpfeggip-1	TMA2_fkjepofd-1	82.1081202911129	107.841896856438	2	1	Tumor1	Tumor1	UPN224
TMA2_fkhllemj-1	TMA2_fkjoknph-1	69.1925973022474	350.313138193433	7	1	Tumor1	Tumor1	UPN224
TMA2_fkilcgjb-1	TMA2_fkjoknph-1	71.2020179808136	36.1682882301068	0	1	Tumor1	Tumor1	UPN224
TMA2_fkkakika-1	TMA2_fkjoknph-1	76.2387129449933	122.549490156615	2	1	Tumor1	Tumor1	UPN224
TMA2_fkkalnbi-1	TMA2_fkjoknph-1	66.5240087120633	136.752385778198	3	1	Tumor2	Tumor1	UPN224
TMA2_fkkfojfb-1	TMA2_fkjoknph-1	74.6285212786643	172.524017063759	3	1	Tumor1	Tumor1	UPN224
TMA2_fkkgdcfj-1	TMA2_fkjoknph-1	86.6053846425173	235.090653206824	5	1	F3	Tumor1	UPN224
TMA2_fkljjilf-1	TMA2_fkjoknph-1	99.001672619841	285.759388687965	6	1	M1	Tumor1	UPN224
TMA2_fkahgbhc-1	TMA2_fkkakika-1	72.7522991184175	118.311538230943	2	1	Tumor1	Tumor1	UPN224
TMA2_fkjoknph-1	TMA2_fkkakika-1	76.2387129449933	302.549490156615	6	1	Tumor1	Tumor1	UPN224
TMA2_fkkalnbi-1	TMA2_fkkakika-1	20.1104344560916	248.294688739897	5	1	Tumor2	Tumor1	UPN224
TMA2_fkjoknph-1	TMA2_fkkalnbi-1	66.5240087120633	316.752385778198	7	1	Tumor1	Tumor2	UPN224
TMA2_fkkakika-1	TMA2_fkkalnbi-1	20.1104344560916	68.2946887398973	1	1	Tumor1	Tumor2	UPN224
TMA2_fkkfojfb-1	TMA2_fkkalnbi-1	44.0316827128735	234.549920652789	5	1	Tumor1	Tumor2	UPN224
TMA2_bkldfoke-1	TMA2_fkkdkccl-1	69.7164726552225	131.528698076019	2	1	Tumor1	Tumor1	UPN224
TMA2_bklfckob-1	TMA2_fkkdkccl-1	56.5521369840609	175.73469852394	3	1	Tumor1	Tumor1	UPN224
TMA2_bklhleek-1	TMA2_fkkdkccl-1	50.4916688921061	240.702249664308	5	1	Olig2	Tumor1	UPN224
TMA2_fkkdlaec-1	TMA2_fkkdkccl-1	50.8635706798468	51.1311103241555	1	1	Tumor2	Tumor1	UPN224
TMA2_fkkgdcfj-1	TMA2_fkkdkccl-1	75.2617621496678	30.4223851595266	0	1	F3	Tumor1	UPN224
TMA2_fklajiin-1	TMA2_fkkdkccl-1	50.3865204788046	336.92287126519	7	1	Tumor1	Tumor1	UPN224
TMA2_fkmeeabi-1	TMA2_fkkdkccl-1	71.3110168262675	205.708827889847	4	1	Tumor1	Tumor1	UPN224
TMA2_bkldfoke-1	TMA2_fkkdlaec-1	79.1483508422004	170.84728871749	3	1	Tumor1	Tumor2	UPN224
TMA2_bklfckob-1	TMA2_fkkdlaec-1	95.1434948069103	201.840395858725	4	1	Tumor1	Tumor2	UPN224
TMA2_fkkdkccl-1	TMA2_fkkdlaec-1	50.8635706798468	231.131110324156	5	1	Tumor1	Tumor2	UPN224
TMA2_fkkfojfb-1	TMA2_fkkdlaec-1	79.7000452077395	83.8424639432025	1	1	Tumor1	Tumor2	UPN224
TMA2_fkkgdcfj-1	TMA2_fkkdlaec-1	33.0141640668039	357.411136249986	7	1	F3	Tumor2	UPN224
TMA2_fklajiin-1	TMA2_fkkdlaec-1	61.081854791515	283.670104323767	6	1	Tumor1	Tumor2	UPN224
TMA2_fkkalnbi-1	TMA2_fkkfojfb-1	44.0316827128735	54.5499206527892	1	1	Tumor2	Tumor1	UPN224
TMA2_fkkdlaec-1	TMA2_fkkfojfb-1	79.7000452077395	263.842463943202	5	1	Tumor2	Tumor1	UPN224
TMA2_fkkgdcfj-1	TMA2_fkkfojfb-1	84.3473255407326	286.837313894434	6	1	F3	Tumor1	UPN224
TMA2_fopgknki-1	TMA2_fkkfojfb-1	97.9457005936357	144.55921175778	3	1	M5	Tumor1	UPN224
TMA2_fopjlgkb-1	TMA2_fkkfojfb-1	87.0078162047468	180.016720057298	4	1	M1	Tumor1	UPN224
TMA2_fkjoknph-1	TMA2_fkkgdcfj-1	86.6053846425173	55.090653206824	1	1	Tumor1	F3	UPN224
TMA2_fkkdkccl-1	TMA2_fkkgdcfj-1	75.2617621496678	210.422385159527	4	1	Tumor1	F3	UPN224
TMA2_fkkdlaec-1	TMA2_fkkgdcfj-1	33.0141640668039	177.411136249986	3	1	Tumor2	F3	UPN224
TMA2_fkkfojfb-1	TMA2_fkkgdcfj-1	84.3473255407326	106.837313894434	2	1	Tumor1	F3	UPN224
TMA2_fklajiin-1	TMA2_fkkgdcfj-1	60.7596445865671	252.228735391618	5	1	Tumor1	F3	UPN224
TMA2_fkljjilf-1	TMA2_fkkgdcfj-1	80.2076712530644	342.395200431035	7	1	M1	F3	UPN224
TMA2_fkglhcgc-1	TMA2_fkkihefp-1	72.8602681065354	122.034688052983	2	1	Tumor2	Tumor2	UPN224
TMA2_fkhenhnn-1	TMA2_fkkihefp-1	43.4741709638348	189.799595017271	4	1	Tumor1	Tumor2	UPN224
TMA2_bklfckob-1	TMA2_fkkkplbo-1	79.0711906451432	24.8096871177144	0	1	Tumor1	Tumor2	UPN224
TMA2_fkglhcgc-1	TMA2_fkkkplbo-1	84.1015271432592	200.925452161927	4	1	Tumor2	Tumor2	UPN224
TMA2_fkjdfibm-1	TMA2_fkkkplbo-1	89.7812650622771	129.02148752326	2	1	Tumor3	Tumor2	UPN224
TMA2_fkjepofd-1	TMA2_fkkkplbo-1	60.6825157342341	94.9085943458189	2	1	Tumor1	Tumor2	UPN224
TMA2_fkmeeabi-1	TMA2_fkkkplbo-1	63.9470952982665	358.241874204557	7	1	Tumor1	Tumor2	UPN224
TMA2_bkjhagpl-1	TMA2_fkkngjnh-1	54.2293362443256	154.222630215245	3	1	Tumor1	Tumor1	UPN224
TMA2_bkjhbemm-1	TMA2_fkkngjnh-1	58.0490591631735	112.186777616586	2	1	Tumor2	Tumor1	UPN224
TMA2_bklhleek-1	TMA2_fklajiin-1	75.0969563981125	198.866125765683	4	1	Olig2	Tumor1	UPN224
TMA2_fkkdkccl-1	TMA2_fklajiin-1	50.3865204788046	156.92287126519	3	1	Tumor1	Tumor1	UPN224
TMA2_fkkdlaec-1	TMA2_fklajiin-1	61.081854791515	103.670104323767	2	1	Tumor2	Tumor1	UPN224
TMA2_fkkgdcfj-1	TMA2_fklajiin-1	60.7596445865671	72.2287353916181	1	1	F3	Tumor1	UPN224
TMA2_fklcgmfn-1	TMA2_fklajiin-1	94.3146089149937	316.48938156528	7	1	M2	Tumor1	UPN224
TMA2_fkldfhch-1	TMA2_fklajiin-1	82.6608319229453	294.23651065676	6	1	Tumor2	Tumor1	UPN224
TMA2_fklajiin-1	TMA2_fklcgmfn-1	94.3146089149937	136.48938156528	3	1	Tumor1	M2	UPN224
TMA2_fkldfhch-1	TMA2_fklcgmfn-1	36.0152370340962	196.851325092376	4	1	Tumor2	M2	UPN224
TMA2_fkliflaf-1	TMA2_fklcgmfn-1	47.5736112912109	42.1712346521666	0	1	Tumor2	M2	UPN224
TMA2_fklajiin-1	TMA2_fkldfhch-1	82.6608319229453	114.23651065676	2	1	Tumor1	Tumor2	UPN224
TMA2_fklcgmfn-1	TMA2_fkldfhch-1	36.0152370340962	16.8513250923756	0	1	M2	Tumor2	UPN224
TMA2_bkjclcob-1	TMA2_fklicmhf-1	38.6731678139728	226.221617265994	5	1	F3	Tumor1	UPN224
TMA2_bkjhbemm-1	TMA2_fklicmhf-1	51.5415548150163	251.197381670929	5	1	Tumor2	Tumor1	UPN224
TMA2_fklkogem-1	TMA2_fklicmhf-1	43.8780047156736	192.129491773502	4	1	Tumor1	Tumor1	UPN224
TMA2_bkjhagpl-1	TMA2_fkliflaf-1	79.8384493507238	358.653588169816	7	1	Tumor1	Tumor2	UPN224
TMA2_fklcgmfn-1	TMA2_fkliflaf-1	47.5736112912109	222.171234652167	4	1	M2	Tumor2	UPN224
TMA2_fkljjilf-1	TMA2_fkliflaf-1	67.1588698311479	97.4122988902667	2	1	M1	Tumor2	UPN224
TMA2_fklkpdhn-1	TMA2_fkliflaf-1	85.1949661856517	51.3983484714502	1	1	Tumor2	Tumor2	UPN224
TMA2_fkhllemj-1	TMA2_fkljjilf-1	93.2866024660629	63.7104291020058	1	1	Tumor1	M1	UPN224
TMA2_fkjoknph-1	TMA2_fkljjilf-1	99.001672619841	105.759388687965	2	1	Tumor1	M1	UPN224
TMA2_fkkgdcfj-1	TMA2_fkljjilf-1	80.2076712530644	162.395200431035	3	1	F3	M1	UPN224
TMA2_fkliflaf-1	TMA2_fkljjilf-1	67.1588698311479	277.412298890267	6	1	Tumor2	M1	UPN224
TMA2_fklkpdhn-1	TMA2_fkljjilf-1	61.8173853117199	359.983707619099	7	1	Tumor2	M1	UPN224
TMA2_bkjclcob-1	TMA2_fklkogem-1	24.705428265224	310.795605982964	6	1	F3	Tumor1	UPN224
TMA2_fklicmhf-1	TMA2_fklkogem-1	43.8780047156736	12.1294917735024	0	1	Tumor1	Tumor1	UPN224
TMA2_fkljjilf-1	TMA2_fklkogem-1	89.1154330229628	180.813746916891	4	1	M1	Tumor1	UPN224
TMA2_fklkpdhn-1	TMA2_fklkogem-1	27.3192156254332	182.692214369539	4	1	Tumor2	Tumor1	UPN224
TMA2_bkjclcob-1	TMA2_fklkpdhn-1	46.7939767389013	338.144412433287	7	1	F3	Tumor2	UPN224
TMA2_bkjhagpl-1	TMA2_fklkpdhn-1	73.4653086503317	291.280515827314	6	1	Tumor1	Tumor2	UPN224
TMA2_bkjhbemm-1	TMA2_fklkpdhn-1	65.8504295925995	324.448098569724	7	1	Tumor2	Tumor2	UPN224
TMA2_fkhlanap-1	TMA2_fklkpdhn-1	99.0073501478591	91.2343589430437	2	1	M2	Tumor2	UPN224
TMA2_fkhllemj-1	TMA2_fklkpdhn-1	86.1304520706985	103.769181058107	2	1	Tumor1	Tumor2	UPN224
TMA2_fkliflaf-1	TMA2_fklkpdhn-1	85.1949661856517	231.39834847145	5	1	Tumor2	Tumor2	UPN224
TMA2_fkljjilf-1	TMA2_fklkpdhn-1	61.8173853117199	179.983707619099	3	1	M1	Tumor2	UPN224
TMA2_fklkogem-1	TMA2_fklkpdhn-1	27.3192156254332	2.69221436953865	0	1	Tumor1	Tumor2	UPN224
TMA2_bklfckob-1	TMA2_fkmeeabi-1	36.0081554420513	77.3975387051164	1	1	Tumor1	Tumor1	UPN224
TMA2_bklhleek-1	TMA2_fkmeeabi-1	41.6569056992318	341.672938307496	7	1	Olig2	Tumor1	UPN224
TMA2_fkkdkccl-1	TMA2_fkmeeabi-1	71.3110168262675	25.7088278898465	0	1	Tumor1	Tumor1	UPN224
TMA2_fkkkplbo-1	TMA2_fkmeeabi-1	63.9470952982665	178.241874204557	3	1	Tumor2	Tumor1	UPN224
TMA2_fkmndgoo-1	TMA2_fkmhggoa-1	50.4595905885481	72.7819124719638	1	1	Tumor1	Tumor1	UPN224
TMA2_fknmalaf-1	TMA2_fkmhggoa-1	98.4035771316753	6.87845336581114	0	1	Tumor3	Tumor1	UPN224
TMA2_flbckkhf-1	TMA2_fkmhggoa-1	81.5861624115815	256.591680931877	5	1	F3	Tumor1	UPN224
TMA2_flcfpecl-1	TMA2_fkmhggoa-1	58.8793626614601	193.342709226882	4	1	Tumor1	Tumor1	UPN224
TMA2_blopngon-1	TMA2_fkmndgoo-1	85.0885473615874	166.975120348934	3	1	Tumor1	Tumor1	UPN224
TMA2_fkmhggoa-1	TMA2_fkmndgoo-1	50.4595905885481	252.781912471964	5	1	Tumor1	Tumor1	UPN224
TMA2_fknmalaf-1	TMA2_fkmndgoo-1	90.4153194684569	336.250958656353	7	1	Tumor3	Tumor1	UPN224
TMA2_fkobndjl-1	TMA2_fkmndgoo-1	83.719074529152	124.072848080681	2	1	F3	Tumor1	UPN224
TMA2_fkmpijfl-1	TMA2_fkmphgll-1	62.4305039954995	268.002765879514	5	1	Tumor4	Tumor1	UPN224
TMA2_fkndkhlj-1	TMA2_fkmphgll-1	20.0239509460132	1.33020590364418	0	1	Tumor1	Tumor1	UPN224
TMA2_fkmphgll-1	TMA2_fkmpijfl-1	62.4305039954995	88.002765879514	1	1	Tumor1	Tumor4	UPN224
TMA2_fknbhdmf-1	TMA2_fkmpijfl-1	70.9808194552403	234.937459967538	5	1	Tumor1	Tumor4	UPN224
TMA2_fkndkhlj-1	TMA2_fkmpijfl-1	66.6606633066183	70.5523759198865	1	1	Tumor1	Tumor4	UPN224
TMA2_fjbhijbj-1	TMA2_fknbhdmf-1	97.3423195527173	303.654356908864	6	1	M1	Tumor1	UPN224
TMA2_fkmpijfl-1	TMA2_fknbhdmf-1	70.9808194552403	54.9374599675384	1	1	Tumor4	Tumor1	UPN224
TMA2_fknocdbj-1	TMA2_fknbhdmf-1	76.8458003220093	153.840680772325	3	1	Olig1	Tumor1	UPN224
TMA2_fkmphgll-1	TMA2_fkndkhlj-1	20.0239509460132	181.330205903644	4	1	Tumor1	Tumor1	UPN224
TMA2_flbecfle-1	TMA2_fknfkgpc-1	54.3360037478956	192.207242197737	4	1	Tumor1	M2	UPN224
TMA2_fkmhggoa-1	TMA2_fknmalaf-1	98.4035771316753	186.878453365811	4	1	Tumor1	Tumor3	UPN224
TMA2_fkmndgoo-1	TMA2_fknmalaf-1	90.4153194684569	156.250958656353	3	1	Tumor1	Tumor3	UPN224
TMA2_fknocdbj-1	TMA2_fknmalaf-1	80.9763355890491	334.169497587013	7	1	Olig1	Tumor3	UPN224
TMA2_fknbhdmf-1	TMA2_fknocdbj-1	76.8458003220093	333.840680772324	7	1	Tumor1	Olig1	UPN224
TMA2_fknmalaf-1	TMA2_fknocdbj-1	80.9763355890491	154.169497587013	3	1	Tumor3	Olig1	UPN224
TMA2_blopjene-1	TMA2_fkoajoik-1	52.3641707575657	151.652710144662	3	1	Olig1	M6	UPN224
TMA2_blopngon-1	TMA2_fkoajoik-1	56.7791756149729	271.897333624343	6	1	Tumor1	M6	UPN224
TMA2_fkobndjl-1	TMA2_fkoajoik-1	38.442962022699	350.147410378198	7	1	F3	M6	UPN224
TMA2_fkpnkfhg-1	TMA2_fkoajoik-1	94.6137350777172	104.496376122689	2	1	Tumor1	M6	UPN224
TMA2_blopngon-1	TMA2_fkobndjl-1	61.7473872014225	234.34118253576	5	1	Tumor1	F3	UPN224
TMA2_bmaaihlc-1	TMA2_fkobndjl-1	94.2354811001168	27.1975705038845	0	1	Tumor5	F3	UPN224
TMA2_fkmndgoo-1	TMA2_fkobndjl-1	83.719074529152	304.072848080681	6	1	Tumor1	F3	UPN224
TMA2_fkoajoik-1	TMA2_fkobndjl-1	38.442962022699	170.147410378198	3	1	M6	F3	UPN224
TMA2_fkogmppn-1	TMA2_fkofjojc-1	32.9509068516234	97.604181350424	2	1	Tumor2	M2	UPN224
TMA2_flddnebp-1	TMA2_fkofjojc-1	31.5887161002672	1.95588864776255	0	1	F3	M2	UPN224
TMA2_fkofjojc-1	TMA2_fkogmppn-1	32.9509068516234	277.604181350424	6	1	M2	Tumor2	UPN224
TMA2_flddgpmb-1	TMA2_fkogmppn-1	52.9206762772193	337.360209056311	7	1	Tumor2	Tumor2	UPN224
TMA2_flddnebp-1	TMA2_fkogmppn-1	47.8382587732524	318.684570315365	7	1	F3	Tumor2	UPN224
TMA2_fmfemfej-1	TMA2_fkogmppn-1	62.5297614229728	109.243129585766	2	1	M1	Tumor2	UPN224
TMA2_nckknifb-1	TMA2_fkogmppn-1	63.6852161570742	51.0285817394148	1	1	Tumor2	Tumor2	UPN224
TMA2_bmaaihlc-1	TMA2_fkojgmoh-1	72.1950442710924	304.621285137227	6	1	Tumor5	Tumor1	UPN224
TMA2_fkolelcc-1	TMA2_fkojgmoh-1	67.0437564164578	9.92675930655372	0	1	M1	Tumor1	UPN224
TMA2_fkpaadkc-1	TMA2_fkojgmoh-1	49.8888097206418	48.7745097938574	1	1	M2	Tumor1	UPN224
TMA2_fkpbdaed-1	TMA2_fkojgmoh-1	19.7027842698671	71.5982786124525	1	1	Tumor1	Tumor1	UPN224
TMA2_bmaaihlc-1	TMA2_fkolelcc-1	75.2508274235653	250.578154150443	5	1	Tumor5	M1	UPN224
TMA2_fkojgmoh-1	TMA2_fkolelcc-1	67.0437564164578	189.926759306554	4	1	Tumor1	M1	UPN224
TMA2_fkpaadkc-1	TMA2_fkolelcc-1	42.1176757331334	141.940221211627	3	1	M2	M1	UPN224
TMA2_fkpbdaed-1	TMA2_fkolelcc-1	60.2446386159942	173.195698518296	3	1	Tumor1	M1	UPN224
TMA2_fkolelcc-1	TMA2_fkpaadkc-1	42.1176757331334	321.940221211627	7	1	M1	M2	UPN224
TMA2_fkpbdaed-1	TMA2_fkpaadkc-1	32.6361963491676	215.231352246831	4	1	Tumor1	M2	UPN224
TMA2_fmecchcb-1	TMA2_fkpaadkc-1	96.9287273242282	115.075829614922	2	1	F3	M2	UPN224
TMA2_fmecifnh-1	TMA2_fkpaadkc-1	84.4515607013211	107.331574954824	2	1	M1	M2	UPN224
